qid,qtype,arm,budget,variants,joint_recall,candidate_joint_recall,session_joint_recall,turn_r10,turn_ndcg10,sess_r5,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,truncated_evidence,missing,cut_evidence
e9327a54,single-session-assistant,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.3562071871080222,1.0,8000,0.0,100,34,1,0,False,0
e9327a54,single-session-assistant,S5_overlay_R2,8000,,1.0,1.0,1.0,0.0,0.0,1.0,8000,0.0,100,36,1,0,False,0
e9327a54,single-session-assistant,S5_overlay_P0,8000,,1.0,1.0,1.0,0.0,0.0,1.0,8000,0.0,100,33,1,0,False,0
e9327a54,single-session-assistant,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,271,41,1,0,False,0
e9327a54,single-session-assistant,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,239,3,1,0,False,0
e9327a54,single-session-assistant,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,239,3,1,0,False,0
e9327a54,single-session-assistant,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,239,4,1,0,False,0
e9327a54,single-session-assistant,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,239,4,1,0,False,0
a40e080f,single-session-assistant,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,27,1,0,False,0
a40e080f,single-session-assistant,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,27,1,0,False,0
a40e080f,single-session-assistant,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,20,1,0,False,0
a40e080f,single-session-assistant,S4_static,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,100,26,1,0,False,0
a40e080f,single-session-assistant,S5_primary,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,100,23,1,0,False,0
a40e080f,single-session-assistant,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,100,23,1,0,False,0
a40e080f,single-session-assistant,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,20,1,0,False,0
a40e080f,single-session-assistant,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,100,23,1,0,False,0
a40e080f,single-session-assistant,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.5,1.0,3993,0.0,100,24,0,0,False,0
a40e080f,single-session-assistant,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,100,25,1,0,False,0
a40e080f,single-session-assistant,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,4000,0.0,100,25,1,0,False,0
a40e080f,single-session-assistant,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,100,24,0,0,False,0
a40e080f,single-session-assistant,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,313,26,1,0,False,0
a40e080f,single-session-assistant,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,54,1,0,False,0
a40e080f,single-session-assistant,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,54,1,0,False,0
a40e080f,single-session-assistant,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,38,1,0,False,0
a40e080f,single-session-assistant,S4_static,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,100,41,1,0,False,0
a40e080f,single-session-assistant,S5_primary,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,100,47,1,0,False,0
a40e080f,single-session-assistant,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,100,47,1,0,False,0
a40e080f,single-session-assistant,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,40,1,0,False,0
a40e080f,single-session-assistant,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,100,47,1,0,False,0
a40e080f,single-session-assistant,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,39,1,0,False,0
a40e080f,single-session-assistant,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,100,48,1,0,False,0
a40e080f,single-session-assistant,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,8000,0.0,100,48,1,0,False,0
a40e080f,single-session-assistant,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,100,47,1,0,False,0
a40e080f,single-session-assistant,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,313,41,1,0,False,0
a40e080f,single-session-assistant,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,249,3,1,0,False,0
a40e080f,single-session-assistant,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,4000,0.0,249,3,1,0,False,0
a40e080f,single-session-assistant,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,249,4,1,0,False,0
a40e080f,single-session-assistant,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,0.31546487678572877,1.0,8000,0.0,249,4,1,0,False,0
031748ae,knowledge-update,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,63,60,1,0,False,0
031748ae,knowledge-update,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,3994,0.0,100,32,0,0,False,0
031748ae,knowledge-update,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,100,18,1,0,False,0
031748ae,knowledge-update,S4_static,4000,,1.0,1.0,1.0,1.0,0.5437713091520254,1.0,4000,0.0,50,49,1,0,False,0
031748ae,knowledge-update,S5_primary,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,52,50,1,0,False,0
031748ae,knowledge-update,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,4000,0.0,100,20,1,0,False,0
031748ae,knowledge-update,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,53,48,1,0,False,0
031748ae,knowledge-update,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,49,45,1,0,False,0
031748ae,knowledge-update,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,49,45,1,0,False,0
031748ae,knowledge-update,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,51,50,1,0,False,0
031748ae,knowledge-update,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,52,50,1,0,False,0
031748ae,knowledge-update,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,4000,0.0,49,48,1,0,False,0
031748ae,knowledge-update,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,131,49,1,0,False,0
031748ae,knowledge-update,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,7142,0.0,63,104,0,0,False,0
031748ae,knowledge-update,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,8000,0.0,100,54,1,0,False,0
031748ae,knowledge-update,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,8000,0.0,100,44,1,0,False,0
031748ae,knowledge-update,S4_static,8000,,1.0,1.0,1.0,1.0,0.5437713091520254,1.0,8000,0.0,50,118,1,0,False,0
031748ae,knowledge-update,S5_primary,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,52,111,1,0,False,0
031748ae,knowledge-update,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,8000,0.0,100,35,1,0,False,0
031748ae,knowledge-update,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,7577,0.0,53,102,0,0,False,0
031748ae,knowledge-update,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,49,112,1,0,False,0
031748ae,knowledge-update,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,49,112,1,0,False,0
031748ae,knowledge-update,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,8000,0.0,51,111,1,0,False,0
031748ae,knowledge-update,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,8000,0.0,52,111,1,0,False,0
031748ae,knowledge-update,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.6509209298071326,1.0,8000,0.0,49,111,1,0,False,0
031748ae,knowledge-update,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,131,118,1,0,False,0
031748ae,knowledge-update,chandan_live,4000,"shipped,raised_4k",0.0,1.0,1.0,0.5,0.3065735963827292,1.0,4000,0.0,368,2,1,0,False,0
031748ae,knowledge-update,chandan_full,4000,shipped,0.0,1.0,1.0,0.5,0.3065735963827292,1.0,4000,0.0,368,2,1,0,False,0
031748ae,knowledge-update,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.3065735963827292,1.0,8000,0.0,368,4,1,0,False,0
031748ae,knowledge-update,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.3065735963827292,1.0,8000,0.0,368,4,1,0,False,0
031748ae,knowledge-update,chandan_live_cal,4000,shipped,0.0,1.0,1.0,0.5,0.3065735963827292,1.0,4000,0.0,223,2,1,0,False,0
031748ae,knowledge-update,chandan_live_cal,8000,shipped,1.0,1.0,1.0,0.5,0.3065735963827292,1.0,8000,0.0,223,4,1,0,False,0
3fe836c9,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,50,65,1,0,False,0
3fe836c9,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,13,1,0,False,0
3fe836c9,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,100,13,1,0,False,0
3fe836c9,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,4000,0.0,44,60,1,0,False,0
3fe836c9,multi-session,S5_primary,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,3995,0.0,43,58,0,0,False,0
3fe836c9,multi-session,S5_primary_norule,4000,,0.0,1.0,1.0,0.5,0.20438239758848611,1.0,4000,0.0,100,10,1,0,False,0
3fe836c9,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,4000,0.0,47,57,1,0,False,0
3fe836c9,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,4000,0.0,46,59,1,0,False,0
3fe836c9,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,3995,0.0,43,58,0,0,False,0
3fe836c9,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,4000,0.0,44,59,1,0,False,0
3fe836c9,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,4000,0.0,44,59,1,0,False,0
3fe836c9,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.3706656904013186,1.0,4000,0.0,44,61,1,0,False,0
3fe836c9,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,4000,0.0,102,60,1,0,False,0
3fe836c9,multi-session,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,5111,0.0,50,84,0,0,False,0
3fe836c9,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,27,1,0,False,0
3fe836c9,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,100,24,1,0,False,0
3fe836c9,multi-session,S4_static,8000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,6445,0.0,44,102,0,0,False,0
3fe836c9,multi-session,S5_primary,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,6224,0.0,43,98,0,0,False,0
3fe836c9,multi-session,S5_primary_norule,8000,,0.0,1.0,1.0,0.5,0.20438239758848611,1.0,8000,0.0,100,31,1,0,False,0
3fe836c9,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,5039,0.0,47,76,0,0,False,0
3fe836c9,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,6224,0.0,46,98,0,0,False,0
3fe836c9,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,6224,0.0,43,98,0,0,False,0
3fe836c9,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,6445,0.0,44,102,0,0,False,0
3fe836c9,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,0.5,0.38685280723454163,1.0,6445,0.0,44,102,0,0,False,0
3fe836c9,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.3706656904013186,1.0,6000,0.0,44,95,0,0,False,0
3fe836c9,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.8175295903539445,1.0,6445,0.0,102,102,0,0,False,0
3fe836c9,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.5,0.6131471927654584,1.0,4000,0.0,224,1,1,1,False,0
3fe836c9,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.5,0.6131471927654584,1.0,4000,0.0,224,1,1,1,False,0
3fe836c9,multi-session,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,224,4,1,0,False,0
3fe836c9,multi-session,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,224,4,1,0,False,0
9a707b82,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,0.0,0.0,0.5,4000,0.0,100,21,1,0,False,0
9a707b82,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,0.0,0.0,0.5,4000,0.0,100,21,1,0,False,0
9a707b82,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,0.5,4000,0.0,100,23,1,0,False,0
9a707b82,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,100,23,1,0,False,0
9a707b82,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,0.5,4000,0.0,100,22,1,0,False,0
9a707b82,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,0.5,4000,0.0,100,22,1,0,False,0
9a707b82,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,4000,0.0,100,23,1,0,False,0
9a707b82,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,4000,0.0,100,21,1,0,False,0
9a707b82,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,4000,0.0,100,21,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.5,0.5,4000,0.0,100,23,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,0.5,4000,0.0,100,22,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.5,0.5,4000,0.0,100,22,1,0,False,0
9a707b82,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,256,23,1,0,False,0
9a707b82,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,0.0,0.0,0.5,8000,0.0,100,43,1,0,False,0
9a707b82,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,0.0,0.0,0.5,8000,0.0,100,43,1,0,False,0
9a707b82,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,0.5,8000,0.0,100,43,1,0,False,0
9a707b82,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,100,38,1,0,False,0
9a707b82,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,0.5,8000,0.0,100,37,1,0,False,0
9a707b82,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,1.0,0.5,8000,0.0,100,37,1,0,False,0
9a707b82,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,8000,0.0,100,36,1,0,False,0
9a707b82,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,8000,0.0,100,35,1,0,False,0
9a707b82,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,8000,0.0,100,35,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.5,0.5,8000,0.0,100,38,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,0.5,8000,0.0,100,37,1,0,False,0
9a707b82,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.5,0.5,8000,0.0,100,37,1,0,False,0
9a707b82,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,256,38,1,0,False,0
9a707b82,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.0,0.0,0.5,4000,0.0,229,2,1,0,False,0
9a707b82,temporal-reasoning,chandan_full,4000,shipped,0.0,1.0,0.0,0.0,0.0,0.5,4000,0.0,229,2,1,0,False,0
9a707b82,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.0,0.0,0.5,8000,0.0,229,3,1,0,False,0
9a707b82,temporal-reasoning,chandan_full,8000,shipped,0.0,1.0,0.0,0.0,0.0,0.5,8000,0.0,229,3,1,0,False,0
71017276,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,56,69,1,0,False,0
71017276,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.5,1.0,4000,0.0,100,32,1,0,False,0
71017276,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,31,1,0,False,0
71017276,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,53,52,1,0,False,0
71017276,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,60,1,0,False,0
71017276,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,100,19,1,0,False,0
71017276,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,55,52,1,0,False,0
71017276,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,60,1,0,False,0
71017276,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,60,1,0,False,0
71017276,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,59,1,0,False,0
71017276,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,60,1,0,False,0
71017276,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,48,57,1,0,False,0
71017276,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,4000,0.0,161,52,1,0,False,0
71017276,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,5820,0.0,56,99,0,0,False,0
71017276,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.5,1.0,8000,0.0,100,59,1,0,False,0
71017276,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,54,1,0,False,0
71017276,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,53,138,1,0,False,0
71017276,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,49,137,1,0,False,0
71017276,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,100,48,1,0,False,0
71017276,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7647,0.0,55,113,0,0,False,0
71017276,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,49,137,1,0,False,0
71017276,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,49,137,1,0,False,0
71017276,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,53,136,1,0,False,0
71017276,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,49,137,1,0,False,0
71017276,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,48,136,1,0,False,0
71017276,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,161,135,1,0,False,0
71017276,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,221,2,1,0,False,0
71017276,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,221,2,1,0,False,0
71017276,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,221,4,1,0,False,0
71017276,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,221,4,1,0,False,0
54026fce,single-session-preference,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3998,0.0,68,57,0,0,False,0
54026fce,single-session-preference,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,27,1,0,False,0
54026fce,single-session-preference,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,31,1,0,False,0
54026fce,single-session-preference,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,56,58,1,0,False,0
54026fce,single-session-preference,S5_primary,4000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,4000,0.0,52,51,1,0,False,0
54026fce,single-session-preference,S5_primary_norule,4000,,1.0,1.0,1.0,0.0,0.0,1.0,4000,0.0,100,20,1,0,False,0
54026fce,single-session-preference,S5_noPGR,4000,,1.0,1.0,1.0,0.0,0.0,0.0,4000,0.0,48,51,1,0,False,0
54026fce,single-session-preference,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,4000,0.0,52,51,1,0,False,0
54026fce,single-session-preference,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,4000,0.0,52,51,1,0,False,0
54026fce,single-session-preference,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,4000,0.0,48,58,1,0,False,0
54026fce,single-session-preference,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,0.3010299956639812,1.0,3996,0.0,50,60,0,0,False,0
54026fce,single-session-preference,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,4000,0.0,52,51,1,0,False,0
54026fce,single-session-preference,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,3991,0.0,154,57,0,0,False,0
54026fce,single-session-preference,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7426,0.0,68,114,0,0,False,0
54026fce,single-session-preference,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,56,1,0,False,0
54026fce,single-session-preference,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,52,1,0,False,0
54026fce,single-session-preference,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,56,121,1,0,False,0
54026fce,single-session-preference,S5_primary,8000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,8000,0.0,52,120,1,0,False,0
54026fce,single-session-preference,S5_primary_norule,8000,,1.0,1.0,1.0,0.0,0.0,1.0,8000,0.0,100,31,1,0,False,0
54026fce,single-session-preference,S5_noPGR,8000,,1.0,1.0,1.0,0.0,0.0,0.0,8000,0.0,48,115,1,0,False,0
54026fce,single-session-preference,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,8000,0.0,52,120,1,0,False,0
54026fce,single-session-preference,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,0.3010299956639812,0.0,8000,0.0,52,120,1,0,False,0
54026fce,single-session-preference,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.43067655807339306,1.0,8000,0.0,48,120,1,0,False,0
54026fce,single-session-preference,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,0.3010299956639812,1.0,8000,0.0,50,122,1,0,False,0
54026fce,single-session-preference,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,8000,0.0,52,121,1,0,False,0
54026fce,single-session-preference,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,8000,0.0,154,120,1,0,False,0
54026fce,single-session-preference,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,231,3,1,0,False,0
54026fce,single-session-preference,chandan_full,4000,shipped,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,231,3,1,0,False,0
54026fce,single-session-preference,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,231,5,1,0,False,0
54026fce,single-session-preference,chandan_full,8000,shipped,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,231,5,1,0,False,0
7527f7e2,single-session-user,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,53,67,1,0,False,0
7527f7e2,single-session-user,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,25,1,0,False,0
